domain1,tags,tids,xs,tagRatio,xdrRatio,tagDistribute,xdrDistribute,upAvgFluxSize,downAvgFluxSize,tidFlux,xdrFlux,is_main,domain0
api.ankerjiedian.com,8,4564,57241,0.014022787,363.9016789,570.5,12.54184926,122.5280521,241.0530816,22312.79426,1779.067329,0,ankerjiedian.com
lb.kirinclouds.com,1,17,2632,0.058823529,0.109802432,17,154.8235294,50.43886178,50.84014694,505508.7647,3265.06421,0,kirinclouds.com
vip.whxueying.com,2,116,22137,0.034482759,0.607851109,58,190.8362069,45.46038895,46.01881484,215069.1293,1126.982834,0,whxueying.com
service.skynetm2m.com,1,45,358,0.022222222,5.656424581,45,7.955555556,67.18310524,62.04662491,5144.933333,646.7094972,0,skynetm2m.com
cabinet.emmars.cn,7,1401,142489,0.034975018,13.77510545,200.1428571,101.7052106,151.5990552,54.58098782,351818.2934,3459.196352,0,emmars.cn
admin.qijigps.com,2,2069,4185,0.001933301,1022.881959,1034.5,2.022716288,75.66739867,181.6266682,2475.312228,1223.756511,0,qijigps.com
ue.rokyinfo.net,3,233,15420,0.038626609,3.520687419,77.66666667,66.18025751,103.5611237,57.16179532,175848.309,2657.111284,0,rokyinfo.net
www.ve-link.com,3,3179,51919,0.002831079,194.6501473,1059.666667,16.33186537,93.83564935,54.76718491,68325.48223,4183.56879,0,ve-link.com
gps.meeyou.me,3,507,30050,0.017751479,8.554043261,169,59.27021696,101.0852623,53.16437695,124918.4438,2107.609018,0,meeyou.me
www.waimungtech.com,3,989,28998,0.009100101,33.7306366,329.6666667,29.32052578,58.61543302,42.46419164,39477.31749,1346.405511,0,waimungtech.com
spork-netbee.blibee.com,1,11,1032,0.090909091,0.117248062,11,93.81818182,162.0575179,55.00269203,1429698.636,15239.03585,0,blibee.com
byn-gw.umlxny.com,2,85,7231,0.047058824,0.999170239,42.5,85.07058824,58.41339301,29.02502769,155594.1176,1829.000138,0,umlxny.com
ljdtu.eeiot.cn,1,48,3634,0.020833333,0.634012108,48,75.70833333,116.7237638,54.39450563,89236.6875,1178.690424,0,eeiot.cn
htest.zhangshangyuebing.com,1,20,679,0.05,0.58910162,20,33.95,75.86674556,57.5648201,26106.45,768.9675994,0,zhangshangyuebing.com
www.e-chong.com,2,42,16668,0.095238095,0.105831533,21,396.8571429,169.0143858,115.3342753,585070.4048,1474.259479,0,e-chong.com
td000.e-bus.cc,2,55,279,0.072727273,10.84229391,27.5,5.072727273,167.9702233,52.57223001,11890.69091,2344.043011,0,e-bus.cc
server.e-powerkeeper.com,4,165,18940,0.096969697,1.437434002,41.25,114.7878788,103.9397057,120.4357267,119273.6364,1039.078669,0,e-powerkeeper.com
wamr.zhizongiot.com,1,21,2855,0.047619048,0.154465849,21,135.952381,50.58408125,42.82844518,278224.2857,2046.483363,0,zhizongiot.com
yun.rongtai-china.com,4,459,51683,0.034858388,4.076408103,114.75,112.5991285,61.54380725,70.49794209,193280.6623,1716.537817,0,rongtai-china.com
cdg.cama-e.com,2,52,7002,0.076923077,0.386175378,26,134.6538462,101.7778238,50.19352625,230769.5,1713.798058,0,cama-e.com
i.ecarx.com.cn,1,23,1658,0.043478261,0.319059107,23,72.08695652,130.5927456,560.2376694,218318.3913,3028.54222,0,ecarx.com.cn
mqtt.ankerjiedian.com,8,4713,503926,0.013579461,44.07863258,589.125,106.9225546,95.99574787,94.13604889,593124.265,5547.232453,0,ankerjiedian.com
admin.exiu99.com,2,119,17111,0.033613445,0.827596283,59.5,143.789916,110.097366,97.00317324,148080.1176,1029.836596,0,exiu99.com
d.zhangshangyuebing.com,1,45,1624,0.022222222,1.246921182,45,36.08888889,110.0028297,57.48151751,34693.46667,961.3337438,0,zhangshangyuebing.com
reply.dftcmedia.com,1,21,1037,0.047619048,0.425265188,21,49.38095238,68.99194794,62.49976346,91024.85714,1843.31919,0,dftcmedia.com
eyerising.com,2,71,258,0.056338028,19.53875969,35.5,3.633802817,91.46453624,128.7043379,3240.760563,891.8372093,0,eyerising.com
www.365gps.com,2,59,3897,0.06779661,0.893251219,29.5,66.05084746,61.8766682,54.30727604,67760.74576,1025.887606,0,365gps.com
m.evclub.com,2,76,9080,0.052631579,0.636123348,38,119.4736842,76,0,9083,76.02511013,0,evclub.com
mqtt.lkkids.com,1,122,6587,0.008196721,2.259602247,122,53.99180328,45.38308708,42.38275961,110548.1148,2047.498102,0,lkkids.com
green.novoyun.com,1,33,4544,0.03030303,0.23965669,33,137.6969697,101.6884,93.00557842,125435.4848,910.953125,0,novoyun.com
api.taoxixi.com,1,27,1899,0.037037037,0.383886256,27,70.33333333,65.42780671,40.06286174,370860.4444,5272.897314,0,taoxixi.com
jt808server.99bicycle.com,10,35966,3508435,0.002780404,368.6980537,3596.6,97.54865707,60.06860021,70.13397082,68953.54899,706.8631293,0,99bicycle.com
015.chedaia.com,7,736,9326,0.066576087,58.08449496,105.1428571,12.67119565,82.1473967,63.06104536,32512.89402,2565.889985,0,chedaia.com
yh991702.gps688.net,6,607,42140,0.059308072,8.743450403,101.1666667,69.42339374,91.00188283,58.11279484,219598.6771,3163.179805,0,gps688.net
uff.ucloudlink.com,2,55,68,0.072727273,44.48529412,27.5,1.236363636,86.12921348,371.3808554,4151.654545,3357.955882,0,ucloudlink.com
bsj-k11.mytogo.com,2,43,11534,0.093023256,0.160308653,21.5,268.2325581,83.9678524,40.67376731,170360.9535,635.124068,0,mytogo.com
device-2.cangowin.com,4,218,17727,0.073394495,2.68088227,54.5,81.31651376,59.61667674,48.95393143,518193.1147,6372.544649,0,cangowin.com
device.vipcare.com,1,54,2654,0.018518519,1.098718915,54,49.14814815,74.88810954,73.19443462,168580.8333,3430.054635,0,vipcare.com
wxdw.shjgj.gov.cn,4,381,4555,0.041994751,31.86849616,95.25,11.95538058,68.90373318,56.40137096,34404.60367,2877.750604,0,shjgj.gov.cn
yxgetname.iarcar.cn,1,14,1200,0.071428571,0.163333333,14,85.71428571,52,0,11180,130.4333333,0,iarcar.cn
upgrade-bj.imibaby.net,2,79,81,0.050632911,77.04938272,39.5,1.025316456,123.3640167,163.2461538,1552.329114,1514,0,imibaby.net
mugps.shsyf.com,7,1304,97821,0.037576687,17.38293413,186.2857143,75.01610429,254.8193342,71.56739393,130708.9479,1742.411834,0,shsyf.com
x.powerpower.net,2,198,24935,0.02020202,1.572247844,99,125.9343434,40.74632973,40.97322553,288908.1162,2294.116984,0,powerpower.net
btcp6.ttbike.com.cn,26,25358,2616835,0.026658254,245.7274394,975.3076923,103.1956385,62.50099093,63.98449868,50589.25105,490.2266394,0,ttbike.com.cn
www.jambocloud.com,1,18,1732,0.055555556,0.187066975,18,96.22222222,62.29718212,53.64039948,211704.8889,2200.166282,0,jambocloud.com
tcp.hayikeji.com,1,12,1116,0.083333333,0.129032258,12,93,76.58665673,70.34408814,81167.08333,872.7643369,0,hayikeji.com
collect.iauto360.cn,2,452,44360,0.008849558,4.605590622,226,98.14159292,112.5775123,77.52478238,104441.292,1064.189901,0,iauto360.cn
romupgradeapi.bydauto.com.cn,1,39,185,0.025641026,8.221621622,39,4.743589744,220.3617886,121.9459459,6136.692308,1293.681081,0,bydauto.com.cn
wtd.zemt.cn,5,464,8254,0.05387931,26.08383814,92.8,17.7887931,386.0533033,45.70878848,559695.5453,31463.37933,0,zemt.cn
auto.huabaotech.com,1,44,3232,0.022727273,0.599009901,44,73.45454545,187.3799956,53.90321967,271810.2273,3700.386757,0,huabaotech.com
st.suibianzhua.com,1,17,1164,0.058823529,0.248281787,17,68.47058824,64.84051703,76.76277072,127019.1176,1855.090206,0,suibianzhua.com
dandelion.dian.so,3,2550,5247,0.003529412,1239.279588,850,2.057647059,89.41703204,463.0459082,14811.84824,7198.43968,0,dian.so
test-www.qfxup.com,2,66,267688,0.060606061,0.016272676,33,4055.878788,102.2393999,111.8798497,3916739.576,965.6944353,0,qfxup.com
device.lemobar.com,1,27,2066,0.037037037,0.35285576,27,76.51851852,61.94908131,52.6070723,43202.11111,564.5968054,0,lemobar.com
dir1.ubi001.com,1,11,70,0.090909091,1.728571429,11,6.363636364,281.0624297,54.86880466,53984.45455,8483.271429,0,ubi001.com
obd2.zhijiaxing.net,4,903,27020,0.017718715,30.17797927,225.75,29.92248062,202.164826,69.91742356,128301.3998,4287.792894,0,zhijiaxing.net
dc.ebanma.com,1,1249,124046,0.000800641,12.57598794,1249,99.316253,315.0447373,125.8124666,220599.4924,2221.18219,0,ebanma.com
smart.xidiancd.com,2,135,17228,0.02962963,1.057870908,67.5,127.6148148,78.42161598,52.19895664,304230.4444,2383.974344,0,xidiancd.com
lcgps.gjcar.com,4,211,3860,0.075829384,11.53393782,52.75,18.29383886,80.79950687,54.29678644,55438.95735,3030.471503,0,gjcar.com
avn.ebanma.com,1,1088,41059,0.000919118,28.83031735,1088,37.73805147,121.9134643,500.6012442,228091.6544,6044.076086,0,ebanma.com
inoth.yocaly.com,2,75,2883,0.053333333,1.951092612,37.5,38.44,708.7272329,49.86455438,461550.0133,12007.02428,0,yocaly.com
n.cangowin.com,1,13,763,0.076923077,0.221494102,13,58.69230769,48.56441376,45.00438506,268015.5385,4566.450852,0,cangowin.com
sk.gpslink.cn,2,418,32156,0.009569378,5.433636024,209,76.92822967,82.55359423,63.9805077,353247.4163,4591.90882,0,gpslink.cn
jksh.hangtu-china.com,10,2618,125465,0.038197097,54.62817519,261.8,47.92398778,153.2791959,112.9548445,564439.9118,11777.81604,0,hangtu-china.com
spktsvr1.qdigo.com,1,41,3098,0.024390244,0.542608134,41,75.56097561,59.50110785,44.62498269,163725.0244,2166.793415,0,qdigo.com
www.cheweishi.cn,1,22,144,0.045454545,3.361111111,22,6.545454545,85.62588513,44.26420839,25734.86364,3931.715278,0,cheweishi.cn
www.bcgogo.com,1,12,157,0.083333333,0.917197452,12,13.08333333,106.1050211,50.73860736,34667,2649.707006,0,bcgogo.com
nbzf.ubinavi.com.cn,3,137,1564,0.065693431,12.00063939,45.66666667,11.41605839,118.7074738,57.53979777,7416.671533,649.6700767,0,ubinavi.com.cn
api.jkvending.com,2,99,6993,0.04040404,1.401544402,49.5,70.63636364,125.6024581,97.14545437,800543.1616,11333.30087,0,jkvending.com
aps.ytl-s.com,1,137,14106,0.00729927,1.330568552,137,102.9635036,72.09753956,40.06604493,57472.83942,558.1865164,0,ytl-s.com
v.shianxin.net,1,15,528,0.066666667,0.426136364,15,35.2,64.20753666,59.44584679,36561.2,1038.670455,0,shianxin.net
gateway.qijigps.com,1,5227,214588,0.000191314,127.3208614,5227,41.05375933,60.88303665,36.42521921,35268.31127,859.0762904,0,qijigps.com
www.szzhaona.net,6,1949,84877,0.018471011,44.75418547,324.8333333,43.54899949,73.22866127,70.7703596,103826.2314,2384.12438,0,szzhaona.net
hs.zebred.com,1,872,4315,0.001146789,176.2187717,872,4.948394495,403.2845326,487.428054,88284.79702,17841.09919,0,zebred.com
www.midea-hotwater.com,2,72,8627,0.055555556,0.600904138,36,119.8194444,46.24287692,45.51326287,130618.3889,1090.126811,0,midea-hotwater.com
node12.huasu.net,1,56,1469,0.017857143,2.134785568,56,26.23214286,112.6135158,40.65181594,35590.625,1356.756297,0,huasu.net
shwx.puxuntech.com,1,21,2260,0.047619048,0.195132743,21,107.6190476,56.21157347,44.95612988,494876.381,4598.40885,0,puxuntech.com
a2.4008597597.com,2,452,29798,0.008849558,6.85629908,226,65.92477876,88.61926508,52.41924017,139540.1283,2116.656755,0,4008597597.com
taxidata.xingdataxi.com,1,42,42,0.023809524,42,42,1,69.04136253,57.66536965,1381.333333,1381.333333,0,xingdataxi.com
lbs.airm2m.com,2,69,987,0.057971014,4.823708207,34.5,14.30434783,114.7090484,76.11658842,3541.072464,247.5521783,0,airm2m.com
sh.anchehui.cn,4,243,6259,0.065843621,9.434254673,60.75,25.75720165,70.74209705,56.09122222,33240.88477,1290.547212,0,anchehui.cn
v4st3os1.motorgps.net,1,62,1104,0.016129032,3.481884058,62,17.80645161,66.90051719,0,3546.806452,199.1865942,0,motorgps.net
gis.mmrou.com,2,60,11996,0.066666667,0.300100033,30,199.9333333,77.80705388,59.09084779,264421.6167,1322.548933,0,mmrou.com
clouda.x9water.com,3,599,40647,0.015025042,8.827244323,199.6666667,67.85809683,176.4482367,199.0021805,206115.3556,3037.446749,0,x9water.com
s1707.clouddatasrv.com,2,136,6465,0.029411765,2.860943542,68,47.53676471,124.0318483,41.01321517,54716.17647,1151.028616,0,clouddatasrv.com
app7.zjqunshuo.com,6,478,34621,0.075313808,6.599578291,79.66666667,72.42887029,58.86306457,43.5073623,39152.98536,540.5715317,0,zjqunshuo.com
www.cldpower.com,5,322,36147,0.077639752,2.868398484,64.4,112.257764,63.30053637,58.4458927,161281.0839,1436.703157,0,cldpower.com
wcomm1.njchengshan.cn,1,30,3668,0.033333333,0.245365322,30,122.2666667,47.74655607,48.93519254,371009.9333,3034.432388,0,njchengshan.cn
ccm.rtlscn.com,5,607,306597,0.041186161,1.201737134,121.4,505.1021417,105.1684679,95.62994876,287267.2883,568.7310835,0,rtlscn.com
dcs.zillionsource.com,8,819,12310,0.078144078,54.48911454,102.375,15.03052503,146.5479594,57.26057386,11642.44567,774.5867587,0,zillionsource.com
obd.xpcar.cn,2,126,2357,0.031746032,6.73568095,63,18.70634921,117.3167332,62.26082859,45041.30952,2407.808655,0,xpcar.cn
agps.qijigps.com,1,1847,4227,0.000541419,807.0520464,1847,2.288576069,64.74025373,347.1763548,5930.808338,2591.484031,0,qijigps.com
www.shgxkj1230.com,1,21,2045,0.047619048,0.215647922,21,97.38095238,70.52960224,67.31443335,395153.9048,4057.815159,0,shgxkj1230.com
weixin.ungps.com,2,81,198,0.049382716,33.13636364,40.5,2.444444444,1130.848376,56.34317737,85582.32099,35010.94949,0,ungps.com
getdeviceinfo.haiyaxiyi.cn,2,116,1019,0.034482759,13.20510304,58,8.784482759,104.8761627,225.9406269,14339.58621,1632.37684,0,haiyaxiyi.cn
mps.shianxin.net,1,19,310,0.052631579,1.164516129,19,16.31578947,134.7296858,155.6681672,25830.26316,1583.145161,0,shianxin.net
icar.bydauto.com.cn,1,63,476,0.015873016,8.338235294,63,7.555555556,245.3001297,492.3001391,220001.4762,29117.84244,0,bydauto.com.cn
obu.dedaotsp.cn,2,232,1947,0.017241379,27.64458141,116,8.392241379,110.0484052,55.00851655,49893.21552,5945.159733,0,dedaotsp.cn
ms.umlxny.com,4,2369,190614,0.006753905,29.44254357,592.25,80.46179823,56.17537956,29.1132656,153438.0764,1906.968024,0,umlxny.com
jk.hangtu-china.com,3,1553,22915,0.005795235,105.2502291,517.6666667,14.7553123,110.4169968,73.24048686,43208.97746,2928.367532,0,hangtu-china.com
vip.cellocation.com,1,184,2064,0.005434783,16.40310078,184,11.2173913,101.3752811,111.2639901,11271.83696,1004.853682,0,cellocation.com
saas.ucloudlink.com,2,44,55,0.090909091,35.2,22,1.25,155.1273517,456.0485762,8623.954545,6899.163636,0,ucloudlink.com
bikeapi.mobike.com,144,391478,16800815,0.052968494,9121.880366,2718.597222,42.91637078,62.026975,54.64655942,17539.63635,408.6933734,0,mobike.com
gw.tuyacn.com,1,11,364,0.090909091,0.332417582,11,33.09090909,58.91431439,45.25636911,63200.81818,1909.914835,0,tuyacn.com
iot.emmars.cn,12,4117,377077,0.034976925,44.95020646,343.0833333,91.59023561,93.74273227,102.1286936,128089.813,1398.509482,0,emmars.cn
vw.vcyberobd.com,2,215,2270,0.018604651,20.36343612,107.5,10.55813953,98.35716886,62.00840243,17782.37209,1684.23348,0,vcyberobd.com
tc.cusoun.com,2,59,8606,0.06779661,0.404485243,29.5,145.8644068,57.84906759,53.39611008,331405,2272.00732,0,cusoun.com
ftj.gongxiangchongdianbao.org,1,20,7332,0.05,0.054555374,20,366.6,188.9367703,312.6041325,674862.5,1840.868794,0,gongxiangchongdianbao.org
www.che08.com,4,470,3766,0.034042553,58.65639936,117.5,8.012765957,188.939176,49.66600763,71110.39574,8874.637812,0,che08.com
17sxin.com,2,53,3018,0.075471698,0.93074884,26.5,56.94339623,61.54740179,60.50951108,19352.28302,339.851226,0,17sxin.com
ncc.lierdae-hub.com,1,52,6282,0.019230769,0.430436167,52,120.8076923,45.07138833,46.0099173,195779.2308,1620.585801,0,lierdae-hub.com
mq.dian.so,6,9635,1091957,0.003736378,85.01545848,1605.833333,113.33233,59.50931464,43.5886299,155683.9246,1373.693849,0,dian.so
gate.karaku.cn,1,18,937,0.055555556,0.345784418,18,52.05555556,65.98566404,74.84224936,199955.8333,3841.20064,0,karaku.cn
dev.tincere.link,1,21,1290,0.047619048,0.341860465,21,61.42857143,189.183463,159.7659807,401227.619,6531.612403,0,tincere.link
mpktsvr1.qdigo.com,1,64,7577,0.015625,0.540583344,64,118.390625,71.31337535,56.36039547,309018.9219,2610.163785,0,qdigo.com
www.rechx.com,2,113,2797,0.03539823,4.565248481,56.5,24.75221239,170.7922888,147.7945666,22903.46018,925.3096174,0,rechx.com
datadriver.zebred.com,1,84,171,0.011904762,41.26315789,84,2.035714286,550.4943139,54.5659876,9377.464286,4606.473684,0,zebred.com
bind.zjtrack.com,1,14,830,0.071428571,0.236144578,14,59.28571429,66.57953042,59.03508772,44625.92857,752.726506,0,zjtrack.com
tracking.zebred.com,1,43,252,0.023255814,7.337301587,43,5.860465116,92.91524042,392.7792138,22265.23256,3799.22619,0,zebred.com
zltcart.teekart.com,1,13,1819,0.076923077,0.092908191,13,139.9230769,188.1731388,53.42807626,563897.6923,4030.054975,0,teekart.com
api.heclouds.com,2,108,8101,0.037037037,1.439822244,54,75.00925926,103.2614434,93.25665925,67698.69444,902.5378348,0,heclouds.com
cdlink.anyocharging.com,7,1652,205810,0.029661017,13.26030805,236,124.5823245,60.94563134,60.43881432,125296.8438,1005.735319,0,anyocharging.com
www.haro-sh.cn,1,31,524,0.032258065,1.833969466,31,16.90322581,61.07636068,53.14297747,17842.45161,1055.564885,0,haro-sh.cn
parse.kuizhen.net,1,34,56,0.029411765,20.64285714,34,1.647058824,108.3159341,54.33021807,1672.558824,1015.482143,0,kuizhen.net
www.yjm2m.com,1,72,4357,0.013888889,1.189809502,72,60.51388889,51.81610091,48.73677324,40575.97222,670.5232958,0,yjm2m.com
dev.counect.com,3,130,12414,0.069230769,1.361366199,43.33333333,95.49230769,48.09114027,46.22388817,290946.5923,3046.806589,0,counect.com
utsota.vipwifi.net,1,155,3555,0.006451613,6.758087201,155,22.93548387,72.75483839,106.4102332,21711.92903,946.6523207,0,vipwifi.net
www.senergytec.cn,1,12,1792,0.083333333,0.080357143,12,149.3333333,84.53122901,67.96228267,92836.83333,621.6752232,0,senergytec.cn
zzu.ucloudlink.com,1,24,2254,0.041666667,0.255545697,24,93.91666667,333.4307881,378.2209217,111133.3333,1183.318545,0,ucloudlink.com
dns.thinklock.cn,1,11,8199,0.090909091,0.014757897,11,745.3636364,44,40,62689.09091,84.1053787,0,thinklock.cn
hacs.iyunmu.cn,3,1171,39142,0.007685739,35.03247151,390.3333333,33.42613151,66.10616514,72.80310853,27635.1725,826.7535384,0,iyunmu.cn
cfg.vect.com.cn,2,53,1422,0.075471698,1.975386779,26.5,26.83018868,140.221573,52.52962124,22875.67925,852.6097046,0,vect.com.cn
gw.haier.net,8,1069,109222,0.059869036,10.46273645,133.625,102.1721235,83.63609345,80.55040659,287225.4967,2811.192397,0,haier.net
app2.smartshared.cn,1,23,1416,0.043478261,0.373587571,23,61.56521739,130.0165316,56.29070113,299783.087,4869.358051,0,smartshared.cn
www.51miaomiao.com,1,14,19,0.071428571,10.31578947,14,1.357142857,56.62608696,57.63265306,868.5714286,640,0,51miaomiao.com
sh.twdk.net,1,17,2113,0.058823529,0.136772362,17,124.2941176,154.3635275,55.77122105,505648,4068.157123,0,twdk.net
gtw1.wendu114.com,2,238,21281,0.016806723,2.661717025,119,89.41596639,78.06954203,50.03846364,69035.05882,772.0663503,0,wendu114.com
iotserver1.nvr-china.com,1,29,1437,0.034482759,0.585247042,29,49.55172414,69.49981158,43.84838213,28891.86207,583.0647182,0,nvr-china.com
doc.gpslink.cn,3,303,1133,0.02970297,81.03177405,101,3.739273927,117.087504,132.2525612,43638.17492,11670.22683,0,gpslink.cn
landicloud.landicorp.com,6,372,11070,0.096774194,12.50081301,62,29.75806452,341.9952463,219.1767535,146922.1183,4937.220235,0,landicorp.com
iot.rotai.cn,3,232,15979,0.038793103,3.368421053,77.33333333,68.875,49.57413249,42.06327439,172617.3103,2506.240441,0,rotai.cn
www.izhihuibox.cn,2,188,885,0.021276596,39.93672316,94,4.707446809,72.44036061,49.099631,838.7393617,178.1728814,0,izhihuibox.cn
lb.kaifakuai.com,1,19,397,0.052631579,0.909319899,19,20.89473684,52.73919675,47.58838226,9469.842105,453.2166247,0,kaifakuai.com
a-iot.niu.com,1,187,12023,0.005347594,2.908508692,187,64.29411765,66.10706572,42.44748128,138900.4866,2160.391832,0,niu.com
24.aika168.com,5,361,19931,0.069252078,6.538608198,72.2,55.21052632,85.58578421,71.57912542,248773.3518,4505.90437,0,aika168.com
www.actia-cvc.com,4,321,719151,0.049844237,0.143281453,80.25,2240.345794,60.80770635,41.88147498,273976.7383,122.2921653,0,actia-cvc.com
sec.yunchongba.com,5,309,34528,0.080906149,2.765320899,61.8,111.7411003,268.3573917,96.24897689,612120.4401,5478.024096,0,yunchongba.com
test.idatatank.com,2,256,3127,0.015625,20.95810681,128,12.21484375,108.1958092,54.35773181,45879.26563,3756.025584,0,idatatank.com
admin.qiji110.com,1,78,85,0.012820513,71.57647059,78,1.08974359,73.16477273,133.335277,1081.602564,992.5294118,0,qiji110.com
device.duoxieyun.com,9,894,22431,0.090604027,35.630868,99.33333333,25.09060403,124.8192505,55.16677682,13291.17114,529.7270296,0,duoxieyun.com
raas.wendu114.com,2,72,8591,0.055555556,0.603422186,36,119.3194444,108.9889092,61.66978259,1020314,8551.11256,0,wendu114.com
iobd.che08.com,3,132,1055,0.068181818,16.51563981,44,7.992424242,155.7830333,52.40213635,74804.93182,9359.479621,0,che08.com
www.goodwe-power.com,1,261,89982,0.003831418,0.75705141,261,344.7586207,74.28532065,68.33849355,276047.2184,800.6970727,0,goodwe-power.com
fm.fairsense.cn,1,78,4553,0.012820513,1.336261805,78,58.37179487,153.7803409,109.4353283,2162237.038,37042.49703,0,fairsense.cn
aninitn.com,2,177,14050,0.02259887,2.229822064,88.5,79.37853107,86.63458505,58.34558849,124981.2655,1574.497082,0,aninitn.com
mplapi.mobike.com,18,108926,362838,0.002974496,32700.19534,6051.444444,3.331050438,72.07084184,48.86078606,3635.085241,1091.272951,0,mobike.com
www.xunwaytech.com,1,51,286,0.019607843,9.094405594,51,5.607843137,116.1863799,152.408056,8932.764706,1592.905594,0,xunwaytech.com
gsm.ofo.so,35,528672,1409900,0.002317127,198236.8137,15104.91429,2.666870952,133.7441973,98.29180141,3828.167304,1435.452773,0,ofo.so
node2.huasu.net,2,1690,196436,0.002366864,14.53959559,845,116.2343195,56.17835388,44.66499979,99788.14852,858.508476,0,huasu.net
r.iandun.com,1,24,2194,0.041666667,0.262534184,24,91.41666667,389.6689208,126.4548095,380033.25,4157.154968,0,iandun.com
m.juneyaoair.com,1,25,74,0.04,8.445945946,25,2.96,232.6097875,40.05238095,32936.72,11127.27027,0,juneyaoair.com
u.tempoon.com,2,157,19113,0.025477707,1.289645791,78.5,121.7388535,143.9910772,52.7257098,48500.52229,398.3980537,0,tempoon.com
device.eyebus.cn,2,58,1738,0.068965517,1.935558113,29,29.96551724,215.2308376,69.35246875,732107.3966,24431.66226,0,eyebus.cn
